standardId,group,heroCode,heroKey,heroName,heroEnglishName,slot,skillId,passiveSkillId,skillName,skillType,icon,maxLevel,levels,levelCodes,hasIndicatorTable,extensionName,hasExtension,coefficientText,description,textSource,sourceFiles,sourceUpdatedAt
082-xuelin-active-1082600,1082600,82,Xuelin,雪琳,Xuelin,,XuelinSummonActive4,None,슈린 소환물 R - 메인,Active,,1,1,1082601,false,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
082-xuelin-active-1082610,1082610,82,Xuelin,雪琳,Xuelin,,XuelinSummonActive4_2,None,슈린 소환물 R - 외각 어검,Active,,1,1,1082611,false,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
083-henry-normal-attack-1083000,1083000,83,Henry,亨利,Henry,,HenryNormalAttack,None,헨리 기본공격,NormalAttack,SkillIcon_9999999,1,1,1083001,false,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
083-henry-p-1083100,1083100,83,Henry,亨利,Henry,P,None,HenryPassive,裂时之隙,Passive,SkillIcon_1083100,3,1|2|3,1083101|1083102|1083103,false,,false,亨利在{0}秒内对敌人实验体造成体力上限{1}的伤害时，并为目标附着一个计时器。{2}秒后计时器将爆炸，并对其附着的敌人造成{20}(+技能增幅{21})(+目标失去体力{4})的技能伤害。,无消耗 / 冷却12秒 亨利在短时间内对敌人实验体造成一定的伤害时，将为其附加一个计时器。计时结束时，将根据目标失去的体力对其造成技能伤害。,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
083-henry-q-1083200,1083200,83,Henry,亨利,Henry,Q,HenryActive1_1,None,指针,Active,SkillIcon_1083200,5,1|2|3|4|5,1083201|1083202|1083203|1083204|1083205,false,,false,亨利向指定方向投掷分针，对路径上的敌人造成{20}(+技能增幅{21})的技能伤害，命中处于移动受损状态的敌人时，将造成{0}(+亨利等级 * {7})的额外真实伤害。亨利可以在{2}秒内可以再次使用技能。 再次使用 : 向指定方向投掷时针，对路径上的敌人造成{22}(+技能增幅{23})(+目标体力上限{4})的技能伤害，命中处于移动受损状态的敌人时，将造成{1}(+亨利等级 * {8})的额外真实伤害。 从每个技能命中的第二个目标开始，将造成{3}的伤害。,无消耗 / 冷却9秒 亨利向指定方向投掷分针，对路径上的敌人造成技能伤害，并在一段时间内可以再次使用技能。 再次使用 : 向指定方向投掷时针，对路径上的敌人造成更高的技能伤害。 从每个技能命中的第二个目标开始，伤害将减少。若命中处于移动受损状态的敌人，将额外造成真实伤害。,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
083-henry-active-1083210,1083210,83,Henry,亨利,Henry,,HenryActive1_2,None,指针,Active,SkillIcon_1083210,5,1|2|3|4|5,1083211|1083212|1083213|1083214|1083215,false,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
083-henry-w-1083300,1083300,83,Henry,亨利,Henry,W,HenryActive2,None,时控装置,Active,Skillicon_1083300,5,1|2|3|4|5,1083301|1083302|1083303|1083304|1083305,false,,false,亨利在指定位置生成持续{4}秒的时控装置。每{0}秒，装置会对其上的敌人造成{20}(+技能增幅{21})(+目标体力上限{5})的技能伤害，并使其移动速度降低{1}。 命中敌方实验体或终极野怪时，冷却时间减少{2}。,无消耗 / 冷却11秒 亨利在指定位置生成时控装置。装置会定期对其上的敌人造成技能伤害，并降低其移动速度。 命中敌方实验体或终极野怪时，将缩减技能的冷却时间。,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
083-henry-e-1083400,1083400,83,Henry,亨利,Henry,E,HenryActive3,None,瞬时跃迁,Active,Skillicon_1083400,5,1|2|3|4|5,1083401|1083402|1083403|1083404|1083405,false,,false,亨利集中精神{0}秒，快速倒转时间并瞬间移动到指定位置。若落点位于时控装置之上，则会束缚{1}秒装置上的敌人并造成{20}(+技能增幅{21})的技能伤害。当敌方实验体位于装置上时，亨利{2}秒内移动速度增加{3}，随后逐渐下降。 在开始瞬间移动时，指针的冷却时间减少{4}，时控装置冷却时间减少{5}。,无消耗 / 冷却12秒 亨利集中精神快速逆转时间，并瞬间移动到指定位置。若落点位于时控装置之上，则会束缚装置上的敌人并造成技能伤害。当敌方实验体位于装置上时，亨利的移动速度将在短时间内提升，随后逐渐恢复。 在开始瞬间移动时，指针与时控装置的冷却时间将会减少。,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
083-henry-r-1083500,1083500,83,Henry,亨利,Henry,R,HenryActive4,None,时序重铸域,UltimateActive,Skillicon_1083500,3,1|2|3,1083501|1083502|1083503,false,,false,亨利进入{0}秒免疫所有负面效果的状态，并在周围展开领域，对敌人造成{20}(+技能增幅{21})技能伤害并获得吸收{24}(+技能增幅{25})(+体力上限{26})伤害的护盾。 领域存在期间，敌方投射物的速度减缓{3}，敌人的移动速度降低{5}。领域消失时，将引发爆炸并清除其中的敌方投射物，对敌人造成{22}(+技能增幅{23})技能伤害并使其晕厥{7}秒。,无消耗 / 冷却80秒 亨利在一段时间内进入免疫所有负面效果的状态，并在周围展开领域，对敌人造成技能伤害并获得护盾。 领域持续期间，将减缓敌方投射物的速度，并逐渐降低敌人的移动速度。当时针和分针重合时，领域将引发爆炸，清除其中的敌方投射物，对敌人造成技能伤害并使其晕厥。,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
084-blair-normal-attack-1084000,1084000,84,Blair,布莱尔,Blair,,BlairNormalAttack,None,블레어 기본공격,NormalAttack,SkillIcon_9999999,0,0,1084001,false,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
084-blair-combo-normal-attack-1084010,1084010,84,Blair,布莱尔,Blair,,BlairNormalAttack_Combo,None,블레어 기본공격 - 콤보,ComboNormalAttack,SkillIcon_9999999,0,0,1084011,false,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
084-blair-normal-attack-1084020,1084020,84,Blair,布莱尔,Blair,,BlairNormalAttack_Combine,None,블레어 기본공격 - 함체폼,NormalAttack,SkillIcon_9999999,1,1,1084021,false,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
084-blair-p-1084100,1084100,84,Blair,布莱尔,Blair,P,None,BlairPassive,刃移,Passive,SkillIcon_1084100,3,1|2|3,1084101|1084102|1084103,false,,false,持续效果：布莱尔的武器形态为双剑形态时，攻击速度增加{0}，普攻将连续进行两次，分别造成攻击力的{1} * (普攻增幅)、攻击力的{2} * (普攻增幅)普攻伤害；当武器形态为双头剑形态时，普攻射程增加{3}，普攻造成攻击力的{4} * (普攻增幅)普攻伤害。 布莱尔从使用疾刃突进和无尽追击时，可在双剑&双头剑中切换武器形态。切换武器形态时，将进入持续{5}秒的切换状态，强化下一个使用的基本技能，恢复造成伤害 {6}(+额外攻击力的{7})%的体力，并在命中时恢复{8}气力。在切换状态下使用的技能与另一武器形态相同技能栏不共享冷却。 布莱尔使用技能后，将强化下一次普攻，造成[双剑：每击{9}(+额外攻击力的{10}) | 双头剑：{11}(+额外攻击力的{12})]额外技能伤害，基本技能剩余冷却时间缩减[双剑：每击{13} |双头剑：{14}]并恢复[双剑：每击{15} |双头剑：{16}]气力。,无消耗 持续效果：布莱尔的武器形态为双剑形态时，攻击速度增加，普攻将连续进行两次；当武器形态为双头剑形态时，普攻射程增加，普攻仅进行一次。 布莱尔从使用疾刃突进和无尽追击时，可在双剑&双头剑中切换武器形态。切换武器形态时，将进入切换状态，强化下一个使用的基本技能，根据造成的伤害恢复部分体力，并在命中时恢复气力。在切换状态下使用的技能与另一武器形态相同技能栏不共享冷却。 布莱尔使用技能后，将强化下一次普攻，造成额外技能伤害，缩减基本技能剩余冷却时间并恢复气力。 通过野生动物获得的体力恢复效果降低。,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
084-blair-q-1084200,1084200,84,Blair,布莱尔,Blair,Q,BlairActive1_1,None,双重斩击 / 双重横扫,Active,SkillIcon_1084200,5,1|2|3|4|5,1084201|1084202|1084203|1084204|1084205,false,,false,布莱尔使用双剑向前猛力斩下，造成{0}(+额外攻击力{1})(+目标体力上限{2}(+额外攻击力{3})%)的技能伤害。随后横扫前方，造成{4}(+额外攻击力{5})的技能伤害。,气力 60 / 冷却10秒 双剑形态：布莱尔使用双剑向前猛力斩下，对敌人造成技能伤害。随后横扫前方，再次造成技能伤害。 双头剑形态：布莱尔使用双头剑向前方横扫两次，每次都对敌人造成技能伤害。每次命中敌人时，布莱尔都会恢复自身体力。,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
084-blair-active-1084210,1084210,84,Blair,布莱尔,Blair,,BlairActive1_2,None,双重斩击 / 双重横扫,Active,SkillIcon_1084210,5,1|2|3|4|5,1084211|1084212|1084213|1084214|1084215,false,,false,布莱尔使用双头剑向前方横扫两次，分别造成{0}(+攻击力{1})、 {2}(+攻击力{3})的技能伤害。每次命中敌人时，布莱尔恢复{4}(+额外攻击力{5})的体力。,布莱尔使用双头剑向前方横扫两次，分别造成{0}、{1}的技能伤害。每次命中敌人时，布莱尔恢复{2}体力。,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
084-blair-w-1084300,1084300,84,Blair,布莱尔,Blair,W,BlairActive2_1,None,抹杀 / 刃舞风暴,Active,SkillIcon_1084300,5,1|2|3|4|5,1084301|1084302|1084303|1084304|1084305,false,,false,布莱尔使用双剑横扫前方范围，对敌人造成{0}(+额外攻击力{1})技能伤害。对首个目标造成伤害增加{2}，并使其{3}秒内防御力降低{4}。,气力 30 / 冷却10秒 双剑形态：布莱尔使用双剑横扫前方范围，对敌人造成技能伤害。首个命中的目标承受伤害增加，且防御力降低。 双头剑形态：布莱尔挥动双头剑，短时间内对指定方向的伤害免疫，并周期性对范围内的敌人造成技能伤害。,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
084-blair-active-1084310,1084310,84,Blair,布莱尔,Blair,,BlairActive2_2,None,抹杀 / 刃舞风暴,Active,SkillIcon_1084310,5,1|2|3|4|5,1084311|1084312|1084313|1084314|1084315,false,,false,布莱尔挥动双头剑，{0}秒内对指定方向的伤害免疫，每{1}秒对范围内的敌人造成{2}(+攻击力{3})的技能伤害。,布莱尔挥动双头剑，{0}秒内对指定方向的伤害免疫，每{1}秒对范围内的敌人造成{2}技能伤害。,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
084-blair-e-1084400,1084400,84,Blair,布莱尔,Blair,E,BlairActive3_1,None,断裂斩 / 反击斩,Active,SkillIcon_1084400,5,1|2|3|4|5,1084401|1084402|1084403|1084404|1084405,false,,false,布莱尔挥动双剑，对圆形范围内的目标造成{0}(+额外攻击力{1})的技能伤害，使目标移动速度降低{2}。减少的移动速度将在{3}秒内恢复。 连携攻击：当使用断裂斩后立即施放疾刃突进、成功触发连携攻击效果时，将使连携攻击命中目标的移动速度降低{4}。减少的移动速度将在{5}秒内恢复。,气力 40 / 冷却11秒 双剑形态：布莱尔挥动双剑，对圆形范围内的目标造成技能伤害，降低其移动速度。 连携攻击：使用断裂斩后立即施放疾刃突进、成功触发连携攻击效果时，将降低连携攻击命中目标的移动速度。 双头剑形态：布莱尔挥动双头剑，对圆形范围内的目标造成技能伤害并获得护盾。 连携攻击：使用反击斩后立即施放疾刃突进、成功触发连携攻击效果时，将根据连携攻击命中的目标数获得护盾。,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
084-blair-active-1084410,1084410,84,Blair,布莱尔,Blair,,BlairActive3_2,None,断裂斩 / 反击斩,Active,SkillIcon_1084410,5,1|2|3|4|5,1084411|1084412|1084413|1084414|1084415,false,,false,布莱尔挥动双头剑，对圆形范围内的目标造成{0}(+额外攻击力{1})技能伤害并获得{3}(+额外攻击力{4})护盾，护盾持续{2}秒。 连携攻击：使用反击斩后立即施放疾刃突进、成功触发连携攻击效果时，连携攻击每命中一个目标即可获得{5}(+额外攻击力{6})的护盾，护盾持续{2}秒。（命中上限：{7}）,布莱尔挥动双头剑，对圆形范围内的目标造成{0}技能伤害并获得{2}护盾，护盾持续{1}秒。 连携攻击：使用反击斩后立即施放疾刃突进、成功触发连携攻击效果时，连携攻击每命中一个目标即可获得{3}的护盾，护盾持续{1}秒。,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
084-blair-r-1084500,1084500,84,Blair,布莱尔,Blair,R,BlairActive4_1,None,XMS-5启动 / 无尽追击,UltimateActive,SkillIcon_1084500,3,1|2|3,1084501|1084502|1084503,false,,false,布莱尔进入持续{0}秒的强化状态，能够探测VF能力者。由于身体机能提升，布莱尔的气力恢复量增加{1}、攻击速度增加{9}，即使未使用刃移进行切换，也能获得体力恢复效果。 探测：布莱尔{2}范围内出现视野范围可见的敌方实验体时，将赋予目标探测标记。带有探测标记的目标在布莱尔视野内不可见或超过8m距离时，布莱尔可通过视觉效果确认目标的方向。布莱尔XMS-5启动技能结束或目标距离布莱尔超过{3}以上时，将解除赋予目标的探测效果。 布莱尔在{4}秒内可以对被探测目标周围施放无尽追击。 无尽追击：布莱尔消耗全部气力，迅速突进至被探测目标周围，并在到达位置造成{5}(+攻击力{6})(+每消耗1气力*{7})技能伤害。命中目标时可以恢复{8}气力。,无消耗 / 冷却80秒 布莱尔暂时进入强化状态，能够探测VF能力者。由于身体机能提升，布莱尔的气力恢复量和攻击速度增加，即使未使用刃移进行切换，也能获得体力恢复效果。 探测：当敌方实验体出现在布莱尔视野可见范围时，将被赋予探测标记。带有探测标记的目标在布莱尔视野内不可见或超过一定距离时，布莱尔可通过视觉效果确认目标的方向。布莱尔XMS-5启动技能结束或布莱尔与目标距离过远时，将解除赋予目标的探测效果。 布莱尔可以在被探测目标周围施放无尽追击。 无尽追击：布莱尔消耗全部气力，迅速突进至被探测目标周围，并在到达位置造成与消耗气力值成比例的技能伤害。命中目标时可以恢复气力。,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
084-blair-ultimate-active-1084510,1084510,84,Blair,布莱尔,Blair,,BlairActive4_2,None,XMS-5启动 / 无尽追击,UltimateActive,SkillIcon_1084510,3,1|2|3,1084511|1084512|1084513,false,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
084-blair-active-1084600,1084600,84,Blair,布莱尔,Blair,,BlairWeapon,None,疾刃突进,Active,SkillIcon_1084600,4,1|2|3|4,1084601|1084602|1084603|1084604,false,,false,布莱尔向指定方向突进，将武器形态切换为双剑或双头剑。 连携攻击：疾刃突进可以在各技能攻击发动后衔接使用。连携使用时，将在突进终点位置造成(+攻击力{1})的技能伤害，并恢复造成伤害量{2}(+额外攻击力{3})%的体力。 {4}秒内连续使用该技能时，消耗的气力增加{5}。,布莱尔向指定方向突进，将武器形态切换为双剑或双头剑。 连携攻击：疾刃突进可以在各技能攻击发动后衔接使用。连携使用时，将在突进终点位置造成{0}技能伤害，并恢复造成伤害量{1}体力。 {2}秒内连续使用该技能时，消耗的气力增加{3}。,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
085-mirka-normal-attack-1085000,1085000,85,Mirka,米尔卡,Mirka,,MirkaNormalAttack,None,미르카 기본공격,NormalAttack,SkillIcon_9999999,1,1,1085001,false,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
085-mirka-p-1085100,1085100,85,Mirka,米尔卡,Mirka,P,None,MirkaPassive,反击值,Passive,SkillIcon_1085100,3,1|2|3,1085101|1085102|1085103,false,,false,米尔卡的反击值上限为体力上限的{0}。已获得的反击值在非战斗状态下逐渐减小。反击值达到上限时，下一次使用粉碎锤或强力一击技能时，将消耗所有反击值并获得强化效果。 米尔卡使敌人陷入无法移动状态时，将获得{1}反击值且基本技能冷却缩减{2}，同时{3}秒内每秒造成{5}(+目标体力上限{4})技能伤害。,无消耗 米尔卡的反击值上限和体力上限成比例。已获得的反击值在非战斗状态下逐渐减小。反击值达到上限时，下一次使用粉碎锤或强力一击技能时，将消耗所有反击值并获得强化效果。 米尔卡使敌人陷入无法移动状态时，将获得反击值并缩减基本技能冷却，同时在短时间内造成伤害。 即便使多名敌人陷入无法移动状态，也只会触发一次反击值与冷却缩减效果。,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
085-mirka-q-1085200,1085200,85,Mirka,米尔卡,Mirka,Q,MirkaActive1,None,粉碎锤,Active,SkillIcon_1085200,5,1|2|3|4|5,1085201|1085202|1085203|1085204|1085205,false,,false,米尔卡举起锤子用力向下猛击，对敌人造成{0}(+技能增幅{20})(+体力上限{21})的技能伤害，使敌人{1}秒内的移动速度降低{2}。 粉碎锤 - 强化：造成反击值{3}的额外技能伤害并使敌人陷入{4}秒的晕厥。{5}秒后，该位置将以{6}秒为间隔发生2次余震，造成{7}(+目标体力上限{8})的伤害并使敌人{9}秒内的移动速度降低{10}。,无消耗 / 冷却2秒(蓄能10秒) 米尔卡举起锤子用力向下猛击，对敌人造成技能伤害并降低其移动速度。 粉碎锤 - 强化：造成和反击值成比例的额外伤害并使敌人陷入晕厥。短暂延迟后，该位置将发生2次余震，造成伤害并降低敌人移动速度。,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
085-mirka-w-1085300,1085300,85,Mirka,米尔卡,Mirka,W,MirkaActive2,None,反击屏障,Active,SkillIcon_1085300,5,1|2|3|4|5,1085301|1085302|1085303|1085304|1085305,false,,false,米尔卡向前方短距离突进，并获得可以在{0}秒内吸收{1}(+技能增幅{20})(+体力上限{21})伤害的护盾。根据护盾吸收的伤害量获得反击值。 米尔卡每拥有1防御力，获得的反击值增加{2}。,无消耗 / 冷却10秒 米尔卡向前方短距离突进，并获得可以吸收伤害的护盾。根据护盾吸收的伤害量获得反击值。,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
085-mirka-e-1085400,1085400,85,Mirka,米尔卡,Mirka,E,MirkaActive3_1,None,后撤急袭,Active,SkillIcon_1085400,5,1|2|3|4|5,1085401|1085402|1085403|1085404|1085405,false,,false,米尔卡向后撤步、{0}秒内处于无法阻止的状态，承受伤害减少{1}。 随后米尔卡向前突进，对碰撞到的敌人造成{2}(+技能增幅{20})(+目标体力上限{3})的技能伤害并将其击退。米尔卡在{4}秒内可以使用强力一击。 强力一击：米尔卡向前方大力挥动锤子，造成{5}(+技能增幅{21})(+体力上限{22})的技能伤害。 强力一击 - 强化：造成等同于反击值{6}的额外伤害，并将命中的敌人击退{7}m。,无消耗 / 冷却14秒 米尔卡向后撤步，随后向前突进，对碰撞到的敌人造成技能伤害并将其击退。米尔卡在一段时间内可以使用强力一击。 强力一击：米尔卡向前方大力挥动锤子，造成伤害。 强力一击 - 强化：造成和反击值成比例的额外伤害，击退命中敌人。 此技能无法越过墙体。,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
085-mirka-active-1085410,1085410,85,Mirka,米尔卡,Mirka,,MirkaActive3_2,None,强力一击,Active,SkillIcon_1085410,5,1|2|3|4|5,1085411|1085412|1085413|1085414|1085415,false,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
085-mirka-active-1085420,1085420,85,Mirka,米尔卡,Mirka,,MirkaActive3_2Reinforce,None,强力一击 - 强化,Active,SkillIcon_1085420,5,1|2|3|4|5,1085421|1085422|1085423|1085424|1085425,false,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
085-mirka-r-1085500,1085500,85,Mirka,米尔卡,Mirka,R,MirkaActive4,None,坠风冲击,UltimateActive,SkillIcon_1085500,3,1|2|3,1085501|1085502|1085503,false,,false,米尔卡在{0}秒内集中精神、随后跃向空中，进入无法指定为目标的状态，{1}秒内可以通过移动命令调整落地点。着地时，将对范围内的敌人造成{2}(+技能增幅{20})(+目标体力上限{3})的技能伤害，并使其悬空{4}秒。,无消耗 / 冷却80秒 米尔卡集中精神后跃向空中，进入无法指定为目标的状态，并在一段时间内可以调整落地点。着地时将对范围内的敌人造成技能伤害并使其悬空。,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
086-fenrir-normal-attack-1086000,1086000,86,Fenrir,芬里尔,Fenrir,,FenrirNormalAttack,None,펜리르 기본공격,NormalAttack,SkillIcon_9999999,1,1,1086001,false,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
086-fenrir-p-1086100,1086100,86,Fenrir,芬里尔,Fenrir,P,None,FenrirPassive,最后的挣扎,Passive,SkillIcon_1086100,3,1|2|3,1086101|1086102|1086103,false,,false,芬里尔在受到致死伤害时，将于{0}秒后进入不死状态。 处于不死状态下的芬里尔在{1}秒内无法操控，攻击速度增加{3}、移动速度增加{4}，攻击周围敌人时，将额外造成目标体力上限{5}的技能伤害。 此外，芬里尔承受敌人攻击时，{2}秒内移动速度降低{6}，该效果最多可叠加至{7}次。 VF吸收：芬里尔通过猎物追踪或绝息一击命中目标后，将在{8}秒内吸收命中目标的VF能量，每{9}秒造成{20}(+额外攻击力{10})的技能伤害，自身体力恢复{21}(+额外攻击力{11})。 在此期间将共享目标的视野，当与目标超过一定距离时，该效果将被解除。,无消耗 芬里尔在受到致死伤害时，短时间后将进入不死状态。 处于不死状态下的芬里尔一段时间内无法操控，其攻击速度与移动速度将得到提升，攻击周围敌人时，将根据目标的体力上限造成额外伤害。 此外，芬里尔承受敌人攻击时，移动速度降低，该效果最多可叠加10次。 VF吸收：芬里尔使用猎物追踪或绝息一击技能命中目标时，在一定时间内吸收目标的VF能量，周期性造成伤害，并恢复自身体力。 在此期间将共享目标的视野，当与目标超过一定距离时，该效果将被解除。,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
086-fenrir-active-1086110,1086110,86,Fenrir,芬里尔,Fenrir,,FenrirPassiveWaiting,None,펜리르 P 대기 상태,Active,,1,1,1086111,false,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
086-fenrir-q-1086200,1086200,86,Fenrir,芬里尔,Fenrir,Q,FenrirActive1,None,撕裂利爪,Active,SkillIcon_1086200,5,1|2|3|4|5,1086201|1086202|1086203|1086204|1086205,false,,false,芬里尔挥动双爪，对范围内的敌人造成{20}(+攻击力{0})的技能伤害，并获得持续{6}秒的利爪叠层。 在叠层达到上限时施放该技能，将进行更为强力的撕裂攻击，造成{21}(+攻击力{1})的技能伤害，使敌人{3}秒间的移动速度减少{4}，同时自身体力恢复{22}(+攻击力{2})。 在叠层达到上限的状态下使用该技能命中敌人时，狩猎时刻的冷却时间减少{5}。,无消耗 / 冷却5秒 芬里尔挥动双爪，对范围内的敌人造成技能伤害并获得利爪叠层。 在叠层达到上限时施放该技能，将进行更为强力的撕裂攻击，造成更高的伤害，降低敌人的移动速度，同时恢复自身体力。 在叠层达到上限的状态下使用技能命中敌人时，将减少狩猎时刻的冷却时间。,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
086-fenrir-w-1086300,1086300,86,Fenrir,芬里尔,Fenrir,W,FenrirActive2_1,None,猎物追踪,Active,SkillIcon_1086300,5,1|2|3|4|5,1086301|1086302|1086303|1086304|1086305,false,,false,芬里尔向前方伸出长尾，对命中的敌人造成{20}(+攻击力{0})技能伤害并将其拽至身前，同时自身快速向目标靠近。 命中敌人目标时，将进入VF吸收状态，{4}秒内可使用撤退本能。 撤退本能：对目标造成{21}(+攻击力{1})技能伤害，并向相反方向进行翻滚，{2}秒内处于无法被指定为目标的状态，同时使狩猎时刻的冷却时间减少{3}。,无消耗 / 冷却14秒 芬里尔向前方伸出长尾，对命中的目标造成伤害并将其拽至身前，同时自身快速向目标靠近。 命中敌人目标时，将进入VF吸收状态，在一定时间内可使用撤退本能。 撤退本能：对目标造成技能伤害，并向相反方向进行翻滚，短暂进入无法被指定为目标的状态，同时减少狩猎时刻的冷却时间。,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
086-fenrir-active-1086310,1086310,86,Fenrir,芬里尔,Fenrir,,FenrirActive2_2,None,撤退本能,Active,SkillIcon_1086310,5,1|2|3|4|5,1086311|1086312|1086313|1086314|1086315,false,,false,,无消耗,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
086-fenrir-e-1086400,1086400,86,Fenrir,芬里尔,Fenrir,E,FenrirActive3,None,狩猎时刻,Active,SkillIcon_1086400,5,1|2|3|4|5,1086401|1086402|1086403|1086404|1086405,false,,false,芬里尔使用技能向指定方向移动，{1}秒内移动速度增加{2}，朝敌人实验体移动时，移动速度额外增加{3}。 移动后，持续时间内下一次发起的普攻将造成{20}(+额外攻击力{0})的额外技能伤害。普攻时移动速度增加效果将立即消失。,无消耗 / 冷却14秒 芬里尔向指定方向快速移动，之后短时间内移动速度提升，朝敌人实验体移动时，还会额外提升移动速度。 移动后下一次发起的普攻将造成额外技能伤害。普攻时移动速度增加效果将立即消失。,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
086-fenrir-mount-attack-1086410,1086410,86,Fenrir,芬里尔,Fenrir,,FenrirActive3Attack,None,펜리르 E - 강화 기본 공격,MountAttack,SkillIcon_1086400,1,1,1086411,false,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
086-fenrir-r-1086500,1086500,86,Fenrir,芬里尔,Fenrir,R,FenrirActive4,None,绝息一击,UltimateActive,SkillIcon_1086500,3,1|2|3,1086501|1086502|1086503,false,,false,芬里尔对指定的敌人实验体使用技能时，将进入攻击准备并获得{21}(+攻击力{1})的护盾，护盾持续{4}秒。 短时间后，芬里尔将快速向目标突进，造成{20}(+攻击力{0})的技能伤害，使其{2}秒内移动速度降低{3}。减少的移动速度随时间逐渐恢复。 芬里尔将与命中的目标进入VF吸收状态。,无消耗 / 冷却80秒 芬里尔对指定的敌人实验体使用技能时，将进入攻击准备并获得护盾。 短时间后，芬里尔将快速向目标突进，造成技能伤害并降低其移动速度。减少的移动速度随时间逐渐恢复。 芬里尔将与命中的目标进入VF吸收状态。,dak.gg api zh-CN,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
086-fenrir-active-1086600,1086600,86,Fenrir,芬里尔,Fenrir,,FenrirBerserkActive4,None,止息,Active,SkillIcon_1086600,3,1|2|3,1086601|1086602|1086603,false,,false,芬里尔立即进入濒死状态。 学习绝息一击后可以开始使用。,芬里尔立即进入濒死状态。 学习绝息一击后可以开始使用。,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
087-coraline-normal-attack-1087000,1087000,87,Coraline,卡洛琳,Coraline,,CoralineNormalAttack,None,코렐라인 기본공격,NormalAttack,SkillIcon_9999999,1,1,1087001,false,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json,2026-05-21T12:00:17+09:00
