generatedAt,standardId,heroCode,heroKey,heroEnglishName,heroName,slot,rawChangeText,currentValueText,sourceType,sourceUrl,sourceTitle,sourceDate,language,confidence,notes
2026-05-21T23:47:19.390Z,elena.p.official_patch_1561.change_1,50,Elena,Elena,埃琳娜,P,Winter Queen's Dominion (P) Damage 30/65/100(+Defense 20%)(+Skill Amp 30%) → 30/65/100(+Defense 20%) (+Skill Amp 20%),30/65/100(+Defense 20%) (+Skill Amp 20%),official_patch_note,https://playeternalreturn.com/posts/news/1561?hl=en-US,1.8c Hotfix,2023-11-14T07:14:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,camilo.q.official_patch_1561.change_1,39,Camilo,Camilo,卡米洛,Q,Vuelta (Q) 2 Stacks 1st Spin Damage 20/40/60/80/100(+Attack Power 80%)*(Basic Attack Amp) → 20/40/60/80/100 (+Attack Power 70%) *(Basic Attack Amp),20/40/60/80/100 (+Attack Power 70%) *(Basic Attack Amp),official_patch_note,https://playeternalreturn.com/posts/news/1561?hl=en-US,1.8c Hotfix,2023-11-14T07:14:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,camilo.unknown.official_patch_1561.change_2,39,Camilo,Camilo,卡米洛,,2 Stacks 2nd Spin Damage 30/60/90/120/150(+Attack Power 96%)*(Basic Attack Amp) → 30/60/90/120/150 (+Attack Power 84%) *(Basic Attack Amp),30/60/90/120/150 (+Attack Power 84%) *(Basic Attack Amp),official_patch_note,https://playeternalreturn.com/posts/news/1561?hl=en-US,1.8c Hotfix,2023-11-14T07:14:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,isol.e.official_patch_1561.change_1,9,Isol,Isol,埃索,E,Camouflage (E) Next Basic Attack Additional Damage 20/40/60/80/100(+Skill Amp 40%) → 40/65/90/115/140 (+Skill Amp 40%),40/65/90/115/140 (+Skill Amp 40%),official_patch_note,https://playeternalreturn.com/posts/news/1561?hl=en-US,1.8c Hotfix,2023-11-14T07:14:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,magnus.w.official_patch_1561.change_1,4,Magnus,Magnus,马格努斯,W,17 vs 1 (W) Damage 22/29/36/43/50(+Extra Attack Power 50%)(+Skill Amp 25%)(+Defense 15%) → 22/29/36/43/50(+Extra Attack Power 50%) (+Skill Amp 23%) (+Defense 15%),22/29/36/43/50(+Extra Attack Power 50%) (+Skill Amp 23%) (+Defense 15%),official_patch_note,https://playeternalreturn.com/posts/news/1561?hl=en-US,1.8c Hotfix,2023-11-14T07:14:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,abigail.w.official_patch_1545.change_1,67,Abigail,Abigail,艾比盖尔,W,Dimensional Cleave (W) Defense 50/75/100/125/150(+Skill Amplification 40%) → 50/75/100/125/150 (+Skill Amplification 35%),50/75/100/125/150 (+Skill Amplification 35%),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,abigail.unknown.official_patch_1545.change_2,67,Abigail,Abigail,艾比盖尔,,Damage Dealt 96% → 94%,94%,official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,arda.p.official_patch_1545.change_1,66,Arda,Arda,阿尔达,P,Relic Quest(P) Recovery 50/100/150(+Skill Amplification 20%) → 80/140/200 (+Skill Amplification 20%),80/140/200 (+Skill Amplification 20%),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,arda.w.official_patch_1545.change_2,66,Arda,Arda,阿尔达,W,Babylon's Cube(W) Damage 10/30/50/70/90(+Skill Amplification 20%) → 40/55/70/85/100 (+Skill Amplification 25%),40/55/70/85/100 (+Skill Amplification 25%),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,tazia.q.official_patch_1545.change_1,60,Tazia,Tazia,塔齐娅,Q,Stiletto (Q) Damage 20/35/50/65/80(+Skill Amplification 35%) → 25/40/55/70/85(+Skill Amplification 40%),25/40/55/70/85(+Skill Amplification 40%),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,tazia.e.official_patch_1545.change_2,60,Tazia,Tazia,塔齐娅,E,Spada (Enhanced Q) Damage 20/40/60/80/100(+Skill Amplification 35%) → 20/40/60/80/100 (+Skill Amplification 40%),20/40/60/80/100 (+Skill Amplification 40%),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,tazia.unknown.official_patch_1545.change_3,60,Tazia,Tazia,塔齐娅,,Damage Dealt 106% → 104%,104%,official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,tazia.unknown.official_patch_1545.change_4,60,Tazia,Tazia,塔齐娅,,Damage Taken 93% → 95%,95%,official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,haze.q.official_patch_1545.change_1,58,Haze,Haze,海因茨,Q,40mm Grenade(Q) Damage 60/85/110/135/160(+Skill Amplification 75%) → 80/110/140/170/200(+Skill Amplification 85%),80/110/140/170/200(+Skill Amplification 85%),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,haze.unknown.official_patch_1545.change_2,58,Haze,Haze,海因茨,,Center Damage 80/115/150/185/220(+Skill Amplification 85%) → 80/120/160/200/240(+Skill Amplification 90%),80/120/160/200/240(+Skill Amplification 90%),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,piolo.unknown.official_patch_1545.change_1,56,Piolo,Piolo,皮奥洛,,Damage Dealt 99% → 96%,96%,official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,piolo.unknown.official_patch_1545.change_2,56,Piolo,Piolo,皮奥洛,,Damage 75/125/200 → 100/150/225,100/150/225,official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,piolo.unknown.official_patch_1545.change_3,56,Piolo,Piolo,皮奥洛,,Increased Attack/Skill Amplification on Cooldown 25/35 → 35/50,35/50,official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,estelle.w.official_patch_1545.change_1,55,Estelle,Estelle,艾丝蒂尔,W,First Response (W) Damage 30/60/90/120/150(+Skill Amplification 75%) → 25/40/55/70/85(+Skill Amplification 40%),25/40/55/70/85(+Skill Amplification 40%),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,estelle.e.official_patch_1545.change_2,55,Estelle,Estelle,艾丝蒂尔,E,Hazard Shield(E) Ally Damage Reduction 13/16/19/22/25% → 14/18/22/26/30%,14/18/22/26/30%,official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,karla.r.official_patch_1545.change_1,54,Karla,Karla,卡拉,R,Shackling Anchor (R) 1st Hit Damage 50/100/150(+Attack Power 50%)(+Skill Amplification 50%) → 50/100/150(+Attack Power 50%) (+Skill Amplification 70%),50/100/150(+Attack Power 50%) (+Skill Amplification 70%),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,markus.q.official_patch_1545.change_1,53,Markus,Markus,马库斯,Q,Art of War (Q) Damage 10/20/30/40/50(+Additional HP 14%) → 15/25/35/45/55(+Additional HP 16%),15/25/35/45/55(+Additional HP 16%),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,markus.unknown.official_patch_1545.change_2,53,Markus,Markus,马库斯,,Damage Taken 95% → 97%,97%,official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,markus.unknown.official_patch_1545.change_3,53,Markus,Markus,马库斯,,Damage Dealt 105% → 102%,102%,official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,priya.r.official_patch_1545.change_1,51,Priya,Priya,普里亚,R,Echoes of the Earth (R) Self Damage Reduction 25% → 40%,40%,official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,tia.w.official_patch_1545.change_1,48,Tia,Tia,蒂娅,W,"You will no longer be able to learn the unutilized Palette Swap (W) at Level 1. We’re also increasing her weapon mastery in Late Game, making her a little more powerful. Skill Amplification per Bat Mastery Level 4.3% → 4.5%",4.5%,official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,laura.unknown.official_patch_1545.change_1,47,Laura,Laura,劳拉,,Collision Damage 60/90/120/150/180(+Skill Amplification 30%) → 40/75/110/145/ 180(+Skill Amplification 30%),40/75/110/145/ 180(+Skill Amplification 30%),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,laura.unknown.official_patch_1545.change_2,47,Laura,Laura,劳拉,,Target Damage 60/90/120/150/180(+Skill Amplification 30%) → 40/75/110/145/ 180(+Skill Amplification 30%),40/75/110/145/ 180(+Skill Amplification 30%),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,laura.r.official_patch_1545.change_3,47,Laura,Laura,劳拉,R,Striking Tiger (R) Min Damage 50/100/150(+Attack Power 50%)(+50% of consumed BAC) → 30/80/130 (+Attack Power 50%)(+50% of consumed BAC),30/80/130 (+Attack Power 50%)(+50% of consumed BAC),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,laura.unknown.official_patch_1545.change_4,47,Laura,Laura,劳拉,,Max Damage 75/150/225(+Attack Power 75%)(+50% of consumed BAC) → 45/120/195 (+Attack Power 75%)(+50% of consumed BAC),45/120/195 (+Attack Power 75%)(+50% of consumed BAC),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,mai.r.official_patch_1545.change_1,45,Mai,Mai,梅,R,Exclusive (R) Recovery 50/100/150(+Defense 50%)(+Skill Amplification 50%) → 50 /150/250 (+Defense 50%)(+Skill Amplification 50%),50 /150/250 (+Defense 50%)(+Skill Amplification 50%),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,eva.unknown.official_patch_1545.change_1,36,Eva,Eva,伊娃,,Damage Dealt 98% → 94%,94%,official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,william.unknown.official_patch_1545.change_1,32,William,William,威廉,,Damage Taken 96% → 94%,94%,official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,eleven.q.official_patch_1545.change_1,30,Eleven,Eleven,Eleven,Q,Burger Queen (Q) Damage 50/95/140/185/230(+Attack Power 50%)(+Additional HP 11%) → 50/95/140/185/230(+Attack Power 50%)( +Additional HP 15%),50/95/140/185/230(+Attack Power 50%)( +Additional HP 15%),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,luke.w.official_patch_1545.change_1,22,Luke,Luke,卢克,W,Elbow Grease (W) Damage 50/80/110/140/170(+Attack Power 75%) → 50 /90/130/170/210 (+Attack Power 75%),50 /90/130/170/210 (+Attack Power 75%),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,sissela.unknown.official_patch_1545.change_1,15,Sissela,Sissela,希瑟拉,,Damage Dealt 91% → 89%,89%,official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,yuki.unknown.official_patch_1545.change_1,11,Yuki,Yuki,雪,,Attack Power per Level 5.6 → 5.3,5.3,official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,yuki.unknown.official_patch_1545.change_2,11,Yuki,Yuki,雪,,Damage Dealt 95% → 93%,93%,official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,isol.unknown.official_patch_1545.change_1,9,Isol,Isol,埃索,,Damage 20/40/60/80/100(+Skill Amplification 35%) → 20/40/60/80/100 (+Skill Amplification 40%),20/40/60/80/100 (+Skill Amplification 40%),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,nadine.q.official_patch_1545.change_1,6,Nadine,Nadine,娜町,Q,Bullseye (Q) Min Damage 30/60/90/120/150(+Extra Attack Power 100%)(+Skill Amplification 60%)(+Wild Stacks Damage) → 20/50/80/110/140 (+Extra Attack Power 100%)(+Skill Amplification 60%)(+Wild Stacks Damage),20/50/80/110/140 (+Extra Attack Power 100%)(+Skill Amplification 60%)(+Wild Stacks Damage),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,nadine.unknown.official_patch_1545.change_2,6,Nadine,Nadine,娜町,,Max Damage 60/120/180/240/300(+Extra Attack Power 200%)(+Skill Amplification 120%)(+Wild Stacks Damage) → 40/100/160/220/280 (+Extra Attack Power 200%)(+Skill Amplification 120%)(+Wild Stacks Damage),40/100/160/220/280 (+Extra Attack Power 200%)(+Skill Amplification 120%)(+Wild Stacks Damage),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,fiora.w.official_patch_1545.change_1,3,Fiora,Fiora,菲欧娜,W,Attaque Composée (W) 1st Hit Damage 40/70/100/130/160(+Skill Amplification 35%) → 40 /75/110/145/180 (+Skill Amplification 35%),40 /75/110/145/180 (+Skill Amplification 35%),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,fiora.unknown.official_patch_1545.change_2,3,Fiora,Fiora,菲欧娜,,2nd Hit Damage 40/70/100/130/160(+Skill Amplification 35%) → 40 /75/110/145/180 (+Skill Amplification 35%),40 /75/110/145/180 (+Skill Amplification 35%),official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,fiora.unknown.official_patch_1545.change_3,3,Fiora,Fiora,菲欧娜,,Damage Dealt 100% → 98%,98%,official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,aya.unknown.official_patch_1545.change_1,2,Aya,Aya,阿雅,,Skill Amplification per Sniper Rifle Mastery Level 4.1% → 4.3%,4.3%,official_patch_note,https://playeternalreturn.com/posts/news/1545?hl=en-US,"PATCH NOTES 1.8 - November 9th, 2023",2023-11-08T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,tazia.e.official_patch_1533.change_1,60,Tazia,Tazia,塔齐娅,E,Pulizia (E) Shield 30/50/70/90/110(+40% Skill Amplification) → 40/60/80/100/120(+45% Skill Amplification),40/60/80/100/120(+45% Skill Amplification),official_patch_note,https://playeternalreturn.com/posts/news/1533?hl=en-US,1.7c Hotfix,2023-10-31T07:10:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,estelle.w.official_patch_1533.change_1,55,Estelle,Estelle,艾丝蒂尔,W,First Response (W) Damage 20/50/80/110/140(+60% Skill Amplification) → 30/60/90/120/150(+75% Skill Amplification),30/60/90/120/150(+75% Skill Amplification),official_patch_note,https://playeternalreturn.com/posts/news/1533?hl=en-US,1.7c Hotfix,2023-10-31T07:10:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,karla.unknown.official_patch_1533.change_1,54,Karla,Karla,卡拉,,Skill Amplification per Crossbow Mastery Level 2.8% → 3.2%,3.2%,official_patch_note,https://playeternalreturn.com/posts/news/1533?hl=en-US,1.7c Hotfix,2023-10-31T07:10:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,nathapon.p.official_patch_1533.change_1,34,Nathapon,Nathapon,纳塔朋,P,Slow Shutter (P) Damage Increase per Picturesque Stack 3/5/7% → 4/6/8%,4/6/8%,official_patch_note,https://playeternalreturn.com/posts/news/1533?hl=en-US,1.7c Hotfix,2023-10-31T07:10:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,rio.unknown.official_patch_1533.change_1,31,Rio,Rio,莉央,,1st Hit Damage (+Attack Power 55%) → (+Attack Power 57%),(+Attack Power 57%),official_patch_note,https://playeternalreturn.com/posts/news/1533?hl=en-US,1.7c Hotfix,2023-10-31T07:10:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,rio.unknown.official_patch_1533.change_2,31,Rio,Rio,莉央,,2nd Hit Damage (+Attack Power 55%) → (+Attack Power 57%),(+Attack Power 57%),official_patch_note,https://playeternalreturn.com/posts/news/1533?hl=en-US,1.7c Hotfix,2023-10-31T07:10:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,eleven.q.official_patch_1533.change_1,30,Eleven,Eleven,Eleven,Q,Burger Queen (Q) Damage 70/115/160/205/250(+60% Attack Power)(+14% Additional HP) → 50/95/140/185/230(+50% Attack Power)(+11% Additional HP),50/95/140/185/230(+50% Attack Power)(+11% Additional HP),official_patch_note,https://playeternalreturn.com/posts/news/1533?hl=en-US,1.7c Hotfix,2023-10-31T07:10:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,eleven.r.official_patch_1533.change_2,30,Eleven,Eleven,Eleven,R,Calorie Cyclone (R) Damage 5/10/15(+5% Attack Power)(+2% Additional HP) → 4/7/10(+2% Attack Power)(+1% Additional HP),4/7/10(+2% Attack Power)(+1% Additional HP),official_patch_note,https://playeternalreturn.com/posts/news/1533?hl=en-US,1.7c Hotfix,2023-10-31T07:10:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,leon.p.official_patch_1533.change_1,29,Leon,Leon,里昂,P,Human Torpedo (P) Pool Shark Damage 10/30/50(+20% Skill Amplification) → 10/20/30(+15% Skill Amplification),10/20/30(+15% Skill Amplification),official_patch_note,https://playeternalreturn.com/posts/news/1533?hl=en-US,1.7c Hotfix,2023-10-31T07:10:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,sissela.q.official_patch_1533.change_1,15,Sissela,Sissela,希瑟拉,Q,Go Get 'Em Wilson! (Q) Movement Damage 30/45/60/75/90(+30% Skill Amplification) → 30 /40/50/60/70(+25% Skill Amplification),30 /40/50/60/70(+25% Skill Amplification),official_patch_note,https://playeternalreturn.com/posts/news/1533?hl=en-US,1.7c Hotfix,2023-10-31T07:10:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,isol.w.official_patch_1533.change_1,9,Isol,Isol,埃索,W,Rebel Assault (W) Damage 10/15/20/25/30(+50% Attack Power)(+22% Skill Amplification) → 10/15/20/25/30(+50% Attack Power) (+20% Skill Amplification),10/15/20/25/30(+50% Attack Power) (+20% Skill Amplification),official_patch_note,https://playeternalreturn.com/posts/news/1533?hl=en-US,1.7c Hotfix,2023-10-31T07:10:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
