generatedAt,heroCode,heroKey,heroEnglishName,heroName,slot,skillGroup,skillId,wikiSkillName,wikiDamageParts,wikiScalingText,wikiDescriptionDamageText,wikiSourceUrl,wikiSourceDate,candidateOfficialPatchCount,latestOfficialPatchDate,latestOfficialPatchTitle,latestOfficialPatchUrl,latestOfficialCurrentValueText,officialPatchCandidates,recommendedUse
2026-05-21T23:49:54.024Z,63,Lyanh,Ly Anh,伊安,W,1063310,LyanhPossessionActive2,I'm So Sorry... / Phantom Ripper,Damage: 5 | Damage: 45 | Damage: 85 | Damage: 125 | Damage: 165 | [Phantom Ripper] Damage: 10 | [Phantom Ripper] Damage: 40 | [Phantom Ripper] Damage: 70 | [Phantom Ripper] Damage: 100 | [Phantom Ripper] Damage: 130,(+50% Attack Power) | (+65% Attack Power),"Human: The ghost controls Ly Anh and swings the dagger in front of her, dealing 5(+50% Attack Power) skill damage |  Possessed: The Possessed Ly Anh swipes her claws in front of her and deals 10(+65% Attack Power) skill damage",https://eternalreturn.fandom.com/wiki/Ly_Anh,2025-06-25T19:42:00Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,64,Vanya,Vanya,万尼亚,E,1064400,VanyaActive3,Yearning,Damage at Inner Range: 80 | Damage at Inner Range: 110 | Damage at Inner Range: 140 | Damage at Inner Range: 170 | Damage at Inner Range: 200 | Damage at Outer Range: 90 | Damage at Outer Range: 125 | Damage at Outer Range: 160 | Damage at Outer Range: 195 | Damage at Outer Range: 230,(+80% Skill Amp),"Vanya flies, becoming unstoppable and dealing 80(+80% Skill Amp) skill damage to enemies |  The outer range of her open wings deals 90(+80% Skill Amp) skill damage and enemies are slowed by 45% for 2 seconds",https://eternalreturn.fandom.com/wiki/Vanya,2025-06-25T19:42:25Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,64,Vanya,Vanya,万尼亚,P,1064100,None,Dream of a Butterfly,Fantasy Damage: 20 | Fantasy Damage: 50 | Fantasy Damage: 80 | Dream of a Butterfly Damage Over Time: 30 | Dream of a Butterfly Damage Over Time: 42 | Dream of a Butterfly Damage Over Time: 54,(+35% Skill Amp) | (+60% Skill Amp) | (+50% Skill Amp) | (+2 per Character level) | (+70% Skill Amp),"Fantasy: Basic Attacks deal 20(+35% Skill Amp) extra skill damage every few seconds |  Upon getting 4 stacks, a butterfly emerges, dealing 30(+60% Skill Amp) skill damage over time for 3 seconds |  Vanya also receives a shield, absorbing 30(+50% Skill Amp) damage",https://eternalreturn.fandom.com/wiki/Vanya,2025-06-25T19:42:25Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,64,Vanya,Vanya,万尼亚,Q,1064200,VanyaActive1,Guiding Light,Damage: 50 | Damage: 75 | Damage: 100 | Damage: 125 | Damage: 150,(+60% Skill Amp),"Vanya sends out a guiding Butterfly, dealing 50(+60% Skill Amp) skill damage |  Hitting a target or flying until the end of its range makes the butterfly go back to Vanya, dealing damage on the way back",https://eternalreturn.fandom.com/wiki/Vanya,2025-06-25T19:42:25Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,64,Vanya,Vanya,万尼亚,R,1064500,VanyaActive4,Sand Dust,Sand Dust Damage: 70 | Sand Dust Damage: 140 | Sand Dust Damage: 210 | Extra Damage from Sleeping: 100 | Extra Damage from Sleeping: 180 | Extra Damage from Sleeping: 240,(+35% Skill Amp) | (+65% Skill Amp),"The illusory butterfly spreads Sand Dust, dealing 70(+35% Skill Amp) skill damage |  Targets hit while asleep wake up, taking 100(+65% Skill Amp) skill damage",https://eternalreturn.fandom.com/wiki/Vanya,2025-06-25T19:42:25Z,1,2025-11-26T08:00:00.000000Z,"PATCH NOTES 9.4 - NOVEMBER 27TH, 2025",https://playeternalreturn.com/posts/news/3182?hl=en-US,100/180/ 260 ( +Skill Amplification 70% ),[2025-11-26T08:00:00.000000Z] Sand Dust(R) Sleeping Additional Damage 100/180/240(+Skill Amplification 65%) → 100/180/ 260 ( +Skill Amplification 70% ) <https://playeternalreturn.com/posts/news/3182?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,64,Vanya,Vanya,万尼亚,W,1064300,VanyaActive2_1,Butterfly Embrace / The Butterfly Effect,Butterfly Embrace Damage: 20 | Butterfly Embrace Damage: 23 | Butterfly Embrace Damage: 26 | Butterfly Embrace Damage: 29 | Butterfly Embrace Damage: 32 | The Butterfly Effect Damage: 60 | The Butterfly Effect Damage: 95 | The Butterfly Effect Damage: 130 | The Butterfly Effect Damage: 165 | The Butterfly Effect Damage: 200,(+16% Skill Amp) | (+95% Skill Amp),"Butterfly Embrace: Vanya floats in the air 5 times for 3 seconds, dealing 20(+16% Skill Amp) skill damage each time, and gains a decaying 28% movement speed boost |  The Butterfly Effect: Vanya flies high up in the air, becoming untargetable for 1 seconds and dealing 60(+95% Skill Amp) skill damage upon landing",https://eternalreturn.fandom.com/wiki/Vanya,2025-06-25T19:42:25Z,1,2025-09-17T08:00:00.000000Z,"PATCH NOTES 8.6 - SEPTEMBER 18TH, 2025",https://playeternalreturn.com/posts/news/3030?hl=en-US,20 /24/28/32/36 (+Skill Amplification 16%),[2025-09-17T08:00:00.000000Z] Butterfly Embrace(W) Damage 20/23/26/29/32(+Skill Amplification 16%) → 20 /24/28/32/36 (+Skill Amplification 16%) <https://playeternalreturn.com/posts/news/3030?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,64,Vanya,Vanya,万尼亚,W,1064310,VanyaActive2_2,Butterfly Embrace / The Butterfly Effect,Butterfly Embrace Damage: 20 | Butterfly Embrace Damage: 23 | Butterfly Embrace Damage: 26 | Butterfly Embrace Damage: 29 | Butterfly Embrace Damage: 32 | The Butterfly Effect Damage: 60 | The Butterfly Effect Damage: 95 | The Butterfly Effect Damage: 130 | The Butterfly Effect Damage: 165 | The Butterfly Effect Damage: 200,(+16% Skill Amp) | (+95% Skill Amp),"Butterfly Embrace: Vanya floats in the air 5 times for 3 seconds, dealing 20(+16% Skill Amp) skill damage each time, and gains a decaying 28% movement speed boost |  The Butterfly Effect: Vanya flies high up in the air, becoming untargetable for 1 seconds and dealing 60(+95% Skill Amp) skill damage upon landing",https://eternalreturn.fandom.com/wiki/Vanya,2025-06-25T19:42:25Z,1,2025-09-17T08:00:00.000000Z,"PATCH NOTES 8.6 - SEPTEMBER 18TH, 2025",https://playeternalreturn.com/posts/news/3030?hl=en-US,20 /24/28/32/36 (+Skill Amplification 16%),[2025-09-17T08:00:00.000000Z] Butterfly Embrace(W) Damage 20/23/26/29/32(+Skill Amplification 16%) → 20 /24/28/32/36 (+Skill Amplification 16%) <https://playeternalreturn.com/posts/news/3030?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,65,DebiMarlene,Debi & Marlene,黛比&玛莲,E,1065400,DebiMarleneActive3_1,"Cover Me, Marlene!",Marlene Damage: 30 | Marlene Damage: 65 | Marlene Damage: 100 | Marlene Damage: 135 | Marlene Damage: 170 | Debi Damage: 30 | Debi Damage: 70 | Debi Damage: 110 | Debi Damage: 150 | Debi Damage: 190,(+70% Extra Attack Power)," When switching, Marlene moves backwards and releases energy, dealing 30(+70% Extra Attack Power) skill damage to the first enemy hit |  Debi remains in her switched position for 5 seconds, and using Crescent Slash causes Debi to dash forward, dealing 30(+70% Extra Attack Power) skill damage to enemies in her path and knocking them airborne for 0",https://eternalreturn.fandom.com/wiki/Debi_%26_Marlene,2025-06-25T19:40:22Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,65,DebiMarlene,Debi & Marlene,黛比&玛莲,E,1065410,DebiMarleneActive3_2,"Cover Me, Marlene!",Marlene Damage: 30 | Marlene Damage: 65 | Marlene Damage: 100 | Marlene Damage: 135 | Marlene Damage: 170 | Debi Damage: 30 | Debi Damage: 70 | Debi Damage: 110 | Debi Damage: 150 | Debi Damage: 190,(+70% Extra Attack Power)," When switching, Marlene moves backwards and releases energy, dealing 30(+70% Extra Attack Power) skill damage to the first enemy hit |  Debi remains in her switched position for 5 seconds, and using Crescent Slash causes Debi to dash forward, dealing 30(+70% Extra Attack Power) skill damage to enemies in her path and knocking them airborne for 0",https://eternalreturn.fandom.com/wiki/Debi_%26_Marlene,2025-06-25T19:40:22Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,65,DebiMarlene,Debi & Marlene,黛比&玛莲,P,1065100,None,Blue & Red,Damage: 10 | Damage: 15 | Damage: 20,(+70% Extra Attack Power)," Debi & Marlene basic attack deals 80% * (Basic Attack Amp) damage |  When Blue & Red's ink changes from one color to another, the original color disappears, dealing 10(+70% Extra Attack Power)+0% <nowiki>=</nowiki> (50% Critical Strike Chance) skill damage to the target and increasing Debi & Marlene's movement speed by 70% for 5 seconds | 5 seconds when the colors are inked, and dealing damage with Blue & Red reduces their cooldown by an additional 1 seconds",https://eternalreturn.fandom.com/wiki/Debi_%26_Marlene,2025-06-25T19:40:22Z,2,2025-08-20T08:00:00.000000Z,"PATCH NOTES 8.4 PART 1 - AUGUST 21ST, 2025",https://playeternalreturn.com/posts/news/2952?hl=en-US,15/20/25 (+Extra Attack Power 70%)(+Critical Strike Chance의 50%),[2025-08-20T08:00:00.000000Z] Blue & Red(P) Indicator Damage 10/15/20(+Extra Attack Power 70%)(+Critical Strike Chance의 50%) → 15/20/25 (+Extra Attack Power 70%)(+Critical Strike Chance의 50%) <https://playeternalreturn.com/posts/news/2952?hl=en-US> || [2025-08-06T08:00:00.000000Z] Blue & Red(P) Basic Attack Damage 80% → 90% <https://playeternalreturn.com/posts/news/2916?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,65,DebiMarlene,Debi & Marlene,黛比&玛莲,Q,1065200,DebiMarleneActive1_1,Hard Slash,Damage: 50 | Damage: 75 | Damage: 100 | Damage: 125 | Damage: 150,(+70% Extra Attack Power),"Debi slams her sword forward, dealing 50(+70% Extra Attack Power) skill damage",https://eternalreturn.fandom.com/wiki/Debi_%26_Marlene,2025-06-25T19:40:22Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,65,DebiMarlene,Debi & Marlene,黛比&玛莲,Q,1065210,DebiMarleneActive1_2,Hard Slash,Damage: 50 | Damage: 75 | Damage: 100 | Damage: 125 | Damage: 150,(+70% Extra Attack Power),"Debi slams her sword forward, dealing 50(+70% Extra Attack Power) skill damage",https://eternalreturn.fandom.com/wiki/Debi_%26_Marlene,2025-06-25T19:40:22Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,65,DebiMarlene,Debi & Marlene,黛比&玛莲,R,1065500,DebiMarleneActive4,Twins Rush,Initial Damage: 100 | Initial Damage: 200 | Initial Damage: 300 | Second Damage: 5 | Second Damage: 10 | Second Damage: 15,(+100% Extra Attack Power) | (+10% Extra Attack Power),"Debi & Marlene dash together, dealing 100(+100% Extra Attack Power) skill damage to all enemies in their path before pulling them towards them and stunning them for a short period of time |  Enemies take 5(+10% Extra Attack Power) true damage 5 additional times and are inked with Blue & Red",https://eternalreturn.fandom.com/wiki/Debi_%26_Marlene,2025-06-25T19:40:22Z,1,2025-10-29T08:00:00.000000Z,"PATCH NOTES 9.2 - OCTOBER 30TH, 2025",https://playeternalreturn.com/posts/news/3127?hl=en-US,5/10/15( +Extra Attack Power 15% ),[2025-10-29T08:00:00.000000Z] Twins Rush (R) Extra Damage 5/10/15(+Extra Attack Power 10%) → 5/10/15( +Extra Attack Power 15% ) <https://playeternalreturn.com/posts/news/3127?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,65,DebiMarlene,Debi & Marlene,黛比&玛莲,W,1065300,DebiMarleneActive2_1,Whirl Dance,Damage: 40 | Damage: 70 | Damage: 100 | Damage: 130 | Damage: 160 | Max HP Damage (%): 5% | Max HP Damage (%): 5.5% | Max HP Damage (%): 6% | Max HP Damage (%): 6.5% | Max HP Damage (%): 7%,(+60% Extra Attack Power) | (+5% of target's Max HP),"Debi swings her sword wildly, dealing 40(+60% Extra Attack Power)(+5% of target's Max HP) skill damage, and blocking enemy projectiles and basic attacks in range",https://eternalreturn.fandom.com/wiki/Debi_%26_Marlene,2025-06-25T19:40:22Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,65,DebiMarlene,Debi & Marlene,黛比&玛莲,W,1065310,DebiMarleneActive2_2,Whirl Dance,Damage: 40 | Damage: 70 | Damage: 100 | Damage: 130 | Damage: 160 | Max HP Damage (%): 5% | Max HP Damage (%): 5.5% | Max HP Damage (%): 6% | Max HP Damage (%): 6.5% | Max HP Damage (%): 7%,(+60% Extra Attack Power) | (+5% of target's Max HP),"Debi swings her sword wildly, dealing 40(+60% Extra Attack Power)(+5% of target's Max HP) skill damage, and blocking enemy projectiles and basic attacks in range",https://eternalreturn.fandom.com/wiki/Debi_%26_Marlene,2025-06-25T19:40:22Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,66,Arda,Arda,阿尔达,E,1066400,ArdaActive3,Nimrod's Tombstone,Damage: 80 | Damage: 110 | Damage: 140 | Damage: 170 | Damage: 200,(+50% Skill Amp),"Drop Nimrod's Tombstone at the targeted location, dealing 80(+50% Skill Amp) skill damage to enemies within the area and knocking them back",https://eternalreturn.fandom.com/wiki/Arda,2025-06-25T19:22:32Z,1,2026-02-04T08:00:00.000000Z,"[Edited] PATCH NOTES 10.2 - February 5TH, 2026",https://playeternalreturn.com/posts/news/3340?hl=en-US,80/110/140/170/200 (+Skill Amplification 55%),[2026-02-04T08:00:00.000000Z] Nimrod's Tombstone(E) Damage 80/110/140/170/200(+Skill Amplification 50%) → 80/110/140/170/200 (+Skill Amplification 55%) <https://playeternalreturn.com/posts/news/3340?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,66,Arda,Arda,阿尔达,E,1066410,ArdaActive3Reinforce_1,Nimrod's Tombstone,Damage: 80 | Damage: 110 | Damage: 140 | Damage: 170 | Damage: 200,(+50% Skill Amp),"Drop Nimrod's Tombstone at the targeted location, dealing 80(+50% Skill Amp) skill damage to enemies within the area and knocking them back",https://eternalreturn.fandom.com/wiki/Arda,2025-06-25T19:22:32Z,1,2026-02-04T08:00:00.000000Z,"[Edited] PATCH NOTES 10.2 - February 5TH, 2026",https://playeternalreturn.com/posts/news/3340?hl=en-US,80/110/140/170/200 (+Skill Amplification 55%),[2026-02-04T08:00:00.000000Z] Nimrod's Tombstone(E) Damage 80/110/140/170/200(+Skill Amplification 50%) → 80/110/140/170/200 (+Skill Amplification 55%) <https://playeternalreturn.com/posts/news/3340?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,66,Arda,Arda,阿尔达,E,1066420,ArdaActive3Reinforce_2,Nimrod's Tombstone,Damage: 80 | Damage: 110 | Damage: 140 | Damage: 170 | Damage: 200,(+50% Skill Amp),"Drop Nimrod's Tombstone at the targeted location, dealing 80(+50% Skill Amp) skill damage to enemies within the area and knocking them back",https://eternalreturn.fandom.com/wiki/Arda,2025-06-25T19:22:32Z,1,2026-02-04T08:00:00.000000Z,"[Edited] PATCH NOTES 10.2 - February 5TH, 2026",https://playeternalreturn.com/posts/news/3340?hl=en-US,80/110/140/170/200 (+Skill Amplification 55%),[2026-02-04T08:00:00.000000Z] Nimrod's Tombstone(E) Damage 80/110/140/170/200(+Skill Amplification 50%) → 80/110/140/170/200 (+Skill Amplification 55%) <https://playeternalreturn.com/posts/news/3340?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,66,Arda,Arda,阿尔达,E,1066430,ArdaActive3Reinforce_3,Nimrod's Tombstone,Damage: 80 | Damage: 110 | Damage: 140 | Damage: 170 | Damage: 200,(+50% Skill Amp),"Drop Nimrod's Tombstone at the targeted location, dealing 80(+50% Skill Amp) skill damage to enemies within the area and knocking them back",https://eternalreturn.fandom.com/wiki/Arda,2025-06-25T19:22:32Z,1,2026-02-04T08:00:00.000000Z,"[Edited] PATCH NOTES 10.2 - February 5TH, 2026",https://playeternalreturn.com/posts/news/3340?hl=en-US,80/110/140/170/200 (+Skill Amplification 55%),[2026-02-04T08:00:00.000000Z] Nimrod's Tombstone(E) Damage 80/110/140/170/200(+Skill Amplification 50%) → 80/110/140/170/200 (+Skill Amplification 55%) <https://playeternalreturn.com/posts/news/3340?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,66,Arda,Arda,阿尔达,P,1066100,None,Relic Quest,"Description Damage:  Artifact Analysis: If Arda uses a relic that deals damage to an enemy, he gains Essence of Antiquity",(+15% Skill Amp)," Artifact Analysis: If Arda uses a relic that deals damage to an enemy, he gains Essence of Antiquity",https://eternalreturn.fandom.com/wiki/Arda,2025-06-25T19:22:32Z,2,2026-02-13T13:00:00.000000Z,"PATCH NOTES 10.3 - February 19TH, 2026",https://playeternalreturn.com/posts/news/3374?hl=en-US,50/85/120 (+Skill Amplification 10%),[2026-02-13T13:00:00.000000Z] Relic Quest(P) HP Recovery 40/75/110(+Skill Amplification 10%) → 50/85/120 (+Skill Amplification 10%) <https://playeternalreturn.com/posts/news/3374?hl=en-US> || [2026-01-21T08:00:10.000000Z] Relic Quest(P) HP Recovery 50/100/150(+Skill Amplification 15%) → 40/75/110(+Skill Amplification 10%) <https://playeternalreturn.com/posts/news/3306?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,66,Arda,Arda,阿尔达,Q,1066200,ArdaActive1,Shamash's Papyrus,Damage: 50 | Damage: 90 | Damage: 130 | Damage: 170 | Damage: 210,(+75% Skill Amp), Enemies hit by the Shamash's Papyrus take 50(+75% Skill Amp) skill damage,https://eternalreturn.fandom.com/wiki/Arda,2025-06-25T19:22:32Z,1,2025-08-06T08:00:00.000000Z,"PATCH NOTES 8.3 - AUGUST 7TH, 2025",https://playeternalreturn.com/posts/news/2916?hl=en-US,50/90/130/170/210 (+Skill Amplification 80%),[2025-08-06T08:00:00.000000Z] Shamash's Papyrus(Q) Damage 50/90/130/170/210(+Skill Amplification 75%) → 50/90/130/170/210 (+Skill Amplification 80%) <https://playeternalreturn.com/posts/news/2916?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,66,Arda,Arda,阿尔达,Q,1066210,ArdaActive1Reinforce,Shamash's Papyrus,Damage: 50 | Damage: 90 | Damage: 130 | Damage: 170 | Damage: 210,(+75% Skill Amp), Enemies hit by the Shamash's Papyrus take 50(+75% Skill Amp) skill damage,https://eternalreturn.fandom.com/wiki/Arda,2025-06-25T19:22:32Z,1,2025-08-06T08:00:00.000000Z,"PATCH NOTES 8.3 - AUGUST 7TH, 2025",https://playeternalreturn.com/posts/news/2916?hl=en-US,50/90/130/170/210 (+Skill Amplification 80%),[2025-08-06T08:00:00.000000Z] Shamash's Papyrus(Q) Damage 50/90/130/170/210(+Skill Amplification 75%) → 50/90/130/170/210 (+Skill Amplification 80%) <https://playeternalreturn.com/posts/news/2916?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,66,Arda,Arda,阿尔达,R,1066500,ArdaActive4,Unleashed Power,[Shamash's Code] Spell Damage: 160 | [Shamash's Code] Spell Damage: 240 | [Shamash's Code] Spell Damage: 320 | [Babylon's Dice] Barrier Damage: 100 | [Babylon's Dice] Barrier Damage: 140 | [Babylon's Dice] Barrier Damage: 180,(+75% Skill Amp) | (+40% Skill Amp) | (+65% Skill Amp) | (+50% Skill Amp)," Shamash's Code: Arda unfolds the Shamash's Code in the targeted direction, dealing 50(+75% Skill Amp) skill damage to enemies it collides with and leaving a spell area behind | 5 seconds, enemies along its path take 160(+75% Skill Amp) skill damage |  The barriers are destroyed clockwise for 5 seconds, dealing 100(+40% Skill Amp) skill damage to enemies and 60(+40% Skill Amp) skill damage to enemies within the dice area, and slowing them by 50% for 0 |  When all barriers are destroyed, the Babylon's Dice disappears, dealing 50(+65% Skill Amp) skill damage and stunning enemies within the area for 1 seconds |  Dropping Nimrod's Tombstone at the targeted location and at your location deals 80(+50% Skill Amp) skill damage to enemies in range and knocks them back",https://eternalreturn.fandom.com/wiki/Arda,2025-06-25T19:22:32Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,66,Arda,Arda,阿尔达,W,1066300,ArdaActive2,Babylon's Cube,Damage: 60 | Damage: 75 | Damage: 90 | Damage: 105 | Damage: 120 | Extra Damage: 50 | Extra Damage: 80 | Extra Damage: 110 | Extra Damage: 140 | Extra Damage: 170,(+40% Skill Amp) | (+65% Skill Amp)," Babylon's Cube deals 60(+40% Skill Amp) skill damage and slows enemies in the area by 50% for 0 |  After 1 seconds, the Babylon's Cube disappears, dealing 50(+65% Skill Amp) skill damage and stunning enemies in the area for 1 seconds",https://eternalreturn.fandom.com/wiki/Arda,2025-06-25T19:22:32Z,1,2025-08-20T08:00:00.000000Z,"PATCH NOTES 8.4 PART 1 - AUGUST 21ST, 2025",https://playeternalreturn.com/posts/news/2952?hl=en-US,60/80/100/120/140(+Skill Amplification 45%),[2025-08-20T08:00:00.000000Z] Babylon's Cube(W) Damage 60/75/90/105/120(+Skill Amplification 40%) → 60/80/100/120/140(+Skill Amplification 45%) <https://playeternalreturn.com/posts/news/2952?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,66,Arda,Arda,阿尔达,W,1066310,ArdaActive2Reinforce,Babylon's Cube,Damage: 60 | Damage: 75 | Damage: 90 | Damage: 105 | Damage: 120 | Extra Damage: 50 | Extra Damage: 80 | Extra Damage: 110 | Extra Damage: 140 | Extra Damage: 170,(+40% Skill Amp) | (+65% Skill Amp)," Babylon's Cube deals 60(+40% Skill Amp) skill damage and slows enemies in the area by 50% for 0 |  After 1 seconds, the Babylon's Cube disappears, dealing 50(+65% Skill Amp) skill damage and stunning enemies in the area for 1 seconds",https://eternalreturn.fandom.com/wiki/Arda,2025-06-25T19:22:32Z,1,2025-08-20T08:00:00.000000Z,"PATCH NOTES 8.4 PART 1 - AUGUST 21ST, 2025",https://playeternalreturn.com/posts/news/2952?hl=en-US,60/80/100/120/140(+Skill Amplification 45%),[2025-08-20T08:00:00.000000Z] Babylon's Cube(W) Damage 60/75/90/105/120(+Skill Amplification 40%) → 60/80/100/120/140(+Skill Amplification 45%) <https://playeternalreturn.com/posts/news/2952?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,67,Abigail,Abigail,艾比盖尔,E,1067400,AbigailActive3,Quantum Leap,Damage: 80 | Damage: 100 | Damage: 120 | Damage: 140 | Damage: 160,(+40% Skill Amp),"Abigail teleports through a dimensional rift to a targeted location near the enemy, dealing 80(+40% Skill Amp) skill damage",https://eternalreturn.fandom.com/wiki/Abigail,2025-06-25T19:40:02Z,1,2026-04-15T08:00:00.000000Z,"PATCH NOTES 10.7 - APRIL 16TH, 2026",https://playeternalreturn.com/posts/news/3504?hl=en-US,70/85/100/115/130 (+Skill Amplification 40%),[2026-04-15T08:00:00.000000Z] Quantum Leap(E) Damage 80/100/120/140/160(+Skill Amplification 40%) → 70/85/100/115/130 (+Skill Amplification 40%) <https://playeternalreturn.com/posts/news/3504?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,67,Abigail,Abigail,艾比盖尔,P,1067100,None,Tearing Blade,Damage: 30 | Damage: 65 | Damage: 100,(+40% Skill Amp),Abigail's next basic attack deals 30(+40% Skill Amp) additional skill damage and reduces the target's defense by 5 for 4 seconds,https://eternalreturn.fandom.com/wiki/Abigail,2025-06-25T19:40:02Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,67,Abigail,Abigail,艾比盖尔,Q,1067200,AbigailActive1,Binary Spin,Initial Damage: 20 | Initial Damage: 40 | Initial Damage: 60 | Initial Damage: 80 | Initial Damage: 100 | Second Damage: 50 | Second Damage: 85 | Second Damage: 120 | Second Damage: 155 | Second Damage: 190,(+35% Skill Amp)," The first spin deals 20(+35% Skill Amp) skill damage, and the second spin deals 50(+35% Skill Amp) skill damage",https://eternalreturn.fandom.com/wiki/Abigail,2025-06-25T19:40:02Z,1,2026-02-04T08:00:00.000000Z,"[Edited] PATCH NOTES 10.2 - February 5TH, 2026",https://playeternalreturn.com/posts/news/3340?hl=en-US,20/40/60/80/100 (+Skill Amplification 30%),[2026-02-04T08:00:00.000000Z] Binary Spin(Q) 1st Hit Damage 20/40/60/80/100(+Skill Amplification 35%) → 20/40/60/80/100 (+Skill Amplification 30%) <https://playeternalreturn.com/posts/news/3340?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,67,Abigail,Abigail,艾比盖尔,R,1067500,AbigailActive4,Dimensional Strike,Damage: 150 | Damage: 275 | Damage: 400,(+80% Skill Amp)," She then lands, dealing 150(+80% Skill Amp) skill damage and slowing enemies down by 99% for 0",https://eternalreturn.fandom.com/wiki/Abigail,2025-06-25T19:40:02Z,1,2025-12-10T08:00:00.000000Z,"[Edited] PATCH NOTES 9.5 - DECEMBER 11TH, 2025",https://playeternalreturn.com/posts/news/3209?hl=en-US,150/275/400( +Skill Amplification 85% ),[2025-12-10T08:00:00.000000Z] Dimensional Strike(R) Damage 150/275/400(+Skill Amplification 80%) → 150/275/400( +Skill Amplification 85% ) <https://playeternalreturn.com/posts/news/3209?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,67,Abigail,Abigail,艾比盖尔,W,1067300,AbigailActive2,Dimensional Cleave,Damage: 80 | Damage: 110 | Damage: 140 | Damage: 170 | Damage: 200,(+2% Skill Amp) | (+35% Skill Amp) | (+8% of the target's current HP),"Abigail cuts through space, dealing 80(+8% of the target's current HP)(+2% Skill Amp)) skill damage |  Hitting an enemy gives her a shield that absorbs 50(+35% Skill Amp) damage on hit for 2",https://eternalreturn.fandom.com/wiki/Abigail,2025-06-25T19:40:02Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,68,Alonso,Alonso,阿隆索,E,1068400,AlonsoActive3,Al Ataque!,Damage: 60 | Damage: 90 | Damage: 120 | Damage: 150 | Damage: 180,(+7% of Max HP)," After a moment, he dashes towards the target, dealing 60(+20% Defense)(+7% of Max HP) skill damage and rooting them for 0",https://eternalreturn.fandom.com/wiki/Alonso,2025-06-25T19:36:31Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,68,Alonso,Alonso,阿隆索,P,1068100,None,Plasma Barrier,Description Damage:  This effect is reactivated if he takes no damage for 18 seconds,(+3% of Max HP), This effect is reactivated if he takes no damage for 18 seconds,https://eternalreturn.fandom.com/wiki/Alonso,2025-06-25T19:36:31Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
